Primary_id,Primary_type,Secondary_id,Secondary_type,Secondary_relation,Title,Author,Edition,Collection,Features,Volumes,Notes,ChineseTime,Time,OpenAccess,URL
hanji_359,hanji,,,,續金瓶梅,(清)丁耀亢-著;孔一-標點,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_360,hanji,,,,說岳全傳,(清)錢彩-編次、金豐-增訂;平慧善-校注,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_361,hanji,,,,綠野仙蹤,(清)李百川-著;葉經柱-校注,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_362,hanji,,,,三寶太監西洋記通俗演義,(明)羅懋登-著;陸樹崙，竺少華-校點,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_363,hanji,,,,紅樓復夢,(清)小和山樵-著;散人-標點,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_364,hanji,,,,喻世明言,馮夢龍編-撰;楊家駱-編,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_365,hanji,,,,古小說鉤沈,魯迅-著,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_366,hanji,,,,兒女英雄傳,文康-著,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_367,hanji,,,,西遊記,吳承恩-著,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_368,hanji,,,,水滸全傳,(元)施耐庵、羅貫中-著;王利器-校訂,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_369,hanji,,,,繡像金瓶梅詞話,(明)笑笑生-著,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_370,hanji,,,,紅樓夢校注,曹雪芹，高鶚-原著;其庸等-校注,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_371,hanji,,,,儒林外史,(清)吳敬梓-著,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_372,hanji,,,,三遂平妖傳,馮夢龍-著,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_373,hanji,,,,醒世姻緣,(清)西周生-著,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_374,hanji,,,,遊仙窟,劉堅，蔣紹愚-主編,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_375,hanji,,,,訓世評話,李邊-編著;朴在淵-校點,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_376,hanji,,,,警世通言,馮夢龍編-撰;徐文助-校訂;繆天華-校閱,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_377,hanji,,,,醒世恒言,馮夢龍編-撰;廖吉郎-校訂;繆天華-校閱,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_378,hanji,,,,三國演義,羅貫中-編著;毛宗崗-批評;饒彬-校訂,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_379,hanji,,,,初刻拍案驚奇,凌濛初-著;劉本棟-校訂;繆天華-校閱,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_380,hanji,,,,二刻拍案驚奇,(明)凌濛初-原著，徐文助-校訂，繆天華-校閱,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_381,hanji,,,,元刊雜劇三十種,宁希元-校點,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_382,hanji,,,,歧路燈,(清)李綠園-著;新文豐出版公司-校註,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_383,hanji,,,,五代史平話,丁錫根-點校,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_384,hanji,,,,新刊大宋宣和遺事,-不著撰人,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_385,hanji,,,,大唐三藏取經詩話,,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_386,hanji,,,,型世言,(明)陸人龍-著;雷茂齊，王欣-校點,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_387,hanji,,,,鏡花緣,(清)李汝珍-撰,,集-小說,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_388,hanji,,,,震川先生集,(明)歸有光-撰;周本淳-點校,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_389,hanji,,,,典論,魏文帝-撰;(清)孫馮翼-輯,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_390,hanji,,,,顧亭林詩文集,(清)顧炎武-著;華忱之-點校,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_391,hanji,,,,王梵志詩,(唐)王梵志-著;項楚-校注,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_392,hanji,,,,顏元集,(清)顏元-著;王星賢，張芥塵，郭征-點校,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_393,hanji,,,,四庫輯本別集拾遺,欒貴明-輯,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_394,hanji,,,,桐江集,(元)方回-撰,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_395,hanji,,,,滋溪文稿,(元)蘇天爵-著;陳高華，孟繁清-點校,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_396,hanji,,,,揭傒斯全集,(元)揭傒斯-著;李夢生-標校,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_397,hanji,,,,湛然居士文集,(元)耶律楚材-著;謝方-點校,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_398,hanji,,,,元好問全集,姚奠中-主編,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_399,hanji,,,,鄭思肖集,(宋)鄭思肖-著;陳福康-校點,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_400,hanji,,,,永和本薩天錫逸詩,(元)薩都剌-著;(日)島田翰-校;李佩倫-校注,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_401,hanji,,,,謝疊山全集校注,(南宋)謝枋得-著;熊飛，漆身起，黃順強-校注,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_402,hanji,,,,敦煌歌辭總編,任半塘-編著,,集-詞曲,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_403,hanji,,,,明清民歌時調集(上),(明)馮夢龍，(清)王廷紹，華廣生-編述,,集-詞曲,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_404,hanji,,,,全金元詞,唐圭璋-編,,集-詞曲,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_405,hanji,,,,元宮詞百章箋注,傅樂淑-著,,集-詞曲,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_406,hanji,,,,遼金元宮詞,(元)柯九思等-著,,集-詞曲,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_407,hanji,,,,楚辭補注,(宋)洪興祖-撰;白化文等-點校,,集-楚辭,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_408,hanji,,,,桃花扇,孔尚任-著;王季思，蘇寰中，楊德平-合注,,集-戲劇,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_409,hanji,,,,永樂大典戲文,長安出版社-編輯,,集-戲劇,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_410,hanji,,,,關漢卿戲曲集,吳曉鈴等-編校,,集-戲劇,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_411,hanji,,,,全唐詩補編,陳尚君-輯校,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_412,hanji,,,,石蓮盦彙刻九金人集,(清)吳重熹-輯,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_413,hanji,,,,明經世文編,(明)陳子龍等-選輯,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_414,hanji,,,,敦煌變文集新書,潘重規-編著,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_415,hanji,,,,文選,(梁)蕭統-編;(唐)李善-注,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_416,hanji,,,,漢魏南北朝墓誌彙編,趙超-著,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_417,hanji,,,,先秦漢魏晉南北朝詩,逯欽立-輯校,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_418,hanji,,,,全上古三代秦漢三國六朝文,(清)嚴可均-校輯,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_419,hanji,,,,全唐文,(清)董誥等-編,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_420,hanji,,,,全宋詩,北京大學古文獻研究所-編;傅璇琮等-主編,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_421,hanji,,,,全遼文,陳述-輯校,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_422,hanji,,,,元詩選,(清)顧嗣立-編,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_423,hanji,,,,國朝文類,(元)蘇天爵-輯,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_424,hanji,,,,遼代石刻文編,向南-編,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_425,hanji,,,,歲時習俗資料彙編,藝文印書館-編,,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_426,hanji,,,,重刊宋本十三經注疏附校勘記,"(清)阮元-審定,盧宣旬-校",清嘉慶二十年南昌府學刊本,經-十三經,fulltext-read;fulltext-search;fulltext-download,,,[D清][E嘉慶][Y二十年],1815,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_427,hanji,,,,元人傳記資料索引,王德毅、李榮村、潘柏澄等-編,,史-傳記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_428,hanji,,,,朱子文集,陳俊民校-編,,集-別集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_429,hanji,,,,永樂大典,楊家駱-主編,,子-類書,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_430,hanji,,,,文苑英華,(宋)李昉等-奉勑編;(宋)彭叔夏-辨證;(清)勞格-拾遺,,集-總集,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_431,hanji,,,,明萬曆續文獻通考,(明)王圻-撰,,史-政書,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_432,hanji,,,,冊府元龜,(北宋)王欽若等-編,,子-類書,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_433,hanji,,,,刑案匯覽,"(清)鮑書芸-參定;(清)祝慶祺-編;潘文舫,徐諫荃-新增",,史-政書,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_434,hanji,,,,儒學警悟,,宋俞鼎孫俞經同編武進陶氏刻明嘉靖王良棟舊鈔本,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E嘉靖],1522-1566,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_435,hanji,,,,百川學海,,民國十六年武進陶氏覆宋咸淳左圭原刻本,子-雜家,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y十六年],1927,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_436,hanji,,,,陽山顧氏文房,,明正德顧元慶輯刊,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E正德],1506-1521,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_437,hanji,,,,古今說海,,明嘉靖陸楫輯清道光酉山堂重刊陸氏儼山書院本,子-雜家,fulltext-read;fulltext-search;fulltext-download,,,[D明][E嘉靖],1522-1566,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_438,hanji,,,,范氏二十一種奇書,,明嘉靖范欽校刊本,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E嘉靖],1522-1566,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_439,hanji,,,,今獻彙言,,明萬曆中高鳴鳳輯刊,子-雜家,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆],1573-1620,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_440,hanji,,,,歷代小史,,明李栻輯刊,子-雜家,fulltext-read;fulltext-search;fulltext-download,,,[D明],1368-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_441,hanji,,,,百陵學山,,明隆慶王文祿輯刊,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E隆慶],1567-1572,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_442,hanji,,,,古今逸史,,明吳琯校刊,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,[D明],1368-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_443,hanji,,,,子彙,,明萬曆周子義等輯刊,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆],1573-1620,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_444,hanji,,,,兩京遺編,,明萬曆胡維新輯刊,子-雜家,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆],1573-1620,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_445,hanji,,,,三代遺書,,明萬曆趙標輯刊,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆],1573-1620,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_446,hanji,,,,夷門廣牘,,明萬曆周履靖輯刊,子-雜家,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆],1573-1620,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_447,hanji,,,,稗海,(明)商濬-輯,明萬曆中會稽半埜堂商濬輯刻本,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆],1573-1620,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_448,hanji,,,,秘冊彙函,,明萬曆胡震亨等校刊,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆],1573-1620,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_449,hanji,,,,正集：敘_目錄,麟叔祥-著;陳萬言-著,明萬曆繡水沈氏尚白齋刻本,叢書-寶顏堂秘笈,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆],1573-1620,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_450,hanji,,,,正誼堂全書,,清康熙張伯行編同治左宗棠增刊本,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E康熙],1662-1722,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_451,hanji,,,,知不足齋叢書,,清乾隆鮑廷博校刊本,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_452,hanji,,,,問經堂叢書,(清)孫馮翼-輯,清嘉慶孫馮翼輯刊本,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E嘉慶],1796-1820,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_453,hanji,,,,小萬卷樓叢書,(清)錢培名-輯,清咸豐錢培名輯刊本,叢書-叢書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E咸豐],1851-1861,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_454,hanji,,,,臣軌,(唐)武則天-撰,佚存叢書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_455,hanji,,,,州縣提綱,(宋)陳襄-撰,四庫全書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_456,hanji,,,,作邑自箴,(宋)李元弼-撰,影鈔宋淳熙本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_457,hanji,,,,官箴,(宋)呂本中-撰,百川學海景刊宋咸淳本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_458,hanji,,,,晝簾緒論,(宋)胡太初-撰,百川學海景刊宋咸淳本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_459,hanji,,,,百官箴,(宋)許月卿-撰,四庫全書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_460,hanji,,,,為政善報事類,(元)葉留-撰;陳相-注,宛委別藏過錄元刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_461,hanji,,,,為政忠告,(元)張養浩-撰,民國上海涵芬樓影印元刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D民國],1912-3000,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_462,hanji,,,,薛文清公從政錄,(明)薛瑄-撰,寶顏堂祕笈民國石印本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_463,hanji,,,,御製官箴,(明)宣宗朱瞻基-撰,國朝典故本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_464,hanji,,,,官箴集要,(明)汪天錫-輯,明嘉靖十四年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D明][E嘉靖][Y十四年],1535,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_465,hanji,,,,牧鑑,(明)楊昱-輯,清道光十年刊得月簃藏板,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E道光][Y十年],1830,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_466,hanji,,,,宦遊日記,(明)徐榜-撰,涇川叢書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_467,hanji,,,,撫黔紀略,(明)江東之-撰,瑞陽阿集本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_468,hanji,,,,新吾呂先生實政錄,(明)呂坤-撰,明末影鈔本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D明末],1621-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_469,hanji,,,,居官水鏡,(明)劉明俊-撰;孔貞時-輯,明萬曆刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆],1573-1620,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_470,hanji,,,,新官到任儀註,(明)不著撰者,明崇禎金陵書坊唐氏刻官常政要本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D明][E崇禎],1628-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_471,hanji,,,,新官軌範,(明)不著撰者,明崇禎金陵書坊唐氏刻官常政要本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D明][E崇禎],1628-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_472,hanji,,,,璞山蔣公政訓,(明)蔣廷璧-撰,明崇禎金陵書坊唐氏刻官常政要本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D明][E崇禎],1628-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_473,hanji,,,,牧民政要,(明)不著撰者,明崇禎金陵書坊唐氏刻官常政要本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D明][E崇禎],1628-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_474,hanji,,,,初仕要覽,(明)不著撰者,明崇禎金陵書坊唐氏刻官常政要本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D明][E崇禎],1628-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_475,hanji,,,,初仕錄,(明)吳遵-撰,明崇禎金陵書坊唐氏刻官常政要本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D明][E崇禎],1628-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_476,hanji,,,,居官必要為政便覽,(明)不著撰者,明崇禎金陵書坊唐氏刻官常政要本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D明][E崇禎],1628-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_477,hanji,,,,居官格言,(明)不著撰者,明崇禎金陵書坊唐氏刻官常政要本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D明][E崇禎],1628-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_478,hanji,,,,治譜,(明)佘自強-撰,明崇禎十二年呈祥館重刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D明][E崇禎][Y十二年],1639,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_479,hanji,,,,政學錄,(清)鄭端-撰,畿輔叢書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_480,hanji,,,,總制浙閩文檄,(清)劉兆麒-撰,清康熙十一年刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E康熙][Y十一年],1672,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_481,hanji,,,,宦海慈航,(清)蔣埴-撰,檀几叢書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_482,hanji,,,,莅政摘要,(清)陸隴其-撰,清光緒八年津河廣仁堂刊本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y八年],1882,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_483,hanji,,,,己畦瑣語,(清)葉燮-撰,昭代叢書本,史-職官,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
